date,time,value
12/06/2013,07:04:00,35.59999847
12/06/2013,07:09:00,35.59999847
12/06/2013,07:14:00,35.08999634
12/06/2013,07:19:00,35.59999847
12/06/2013,07:24:00,35.59999847
12/06/2013,07:29:00,36.11000061
12/06/2013,07:34:00,35.59999847
12/06/2013,07:39:00,36.11000061
12/06/2013,07:44:00,36.11000061
12/06/2013,07:49:00,36.11000061
12/06/2013,18:14:00,36.61999893
12/06/2013,18:19:00,36.61999893
12/06/2013,18:24:00,36.11000061
12/06/2013,18:29:00,36.11000061
12/06/2013,18:34:00,36.11000061
12/06/2013,18:39:00,35.59999847
12/06/2013,18:44:00,35.59999847
12/06/2013,18:49:00,35.59999847
12/06/2013,18:54:00,35.59999847
12/06/2013,18:59:00,35.08999634
12/06/2013,19:04:00,35.08999634
12/06/2013,19:09:00,35.08999634
12/06/2013,19:14:00,35.08999634
12/06/2013,19:19:00,35.08999634
12/06/2013,19:24:00,35.08999634
12/06/2013,19:29:00,35.08999634
12/06/2013,19:34:00,35.08999634
12/06/2013,19:39:00,34.58000183
12/06/2013,19:44:00,34.06999969
12/06/2013,19:49:00,34.06999969
12/06/2013,19:54:00,34.06999969
12/06/2013,19:59:00,34.06999969
12/06/2013,20:04:00,34.58000183
12/06/2013,20:09:00,34.58000183
12/06/2013,20:14:00,34.58000183
12/06/2013,20:19:00,34.58000183
12/06/2013,20:24:00,34.58000183
12/06/2013,20:29:00,34.58000183
12/06/2013,20:34:00,34.58000183
12/06/2013,20:39:00,34.58000183
12/06/2013,20:44:00,35.08999634
12/06/2013,20:49:00,35.08999634
12/06/2013,20:54:00,35.59999847
12/06/2013,20:59:00,36.11000061
12/06/2013,23:14:00,42.22999954
12/06/2013,23:19:00,42.22999954
12/06/2013,23:24:00,42.22999954
12/06/2013,23:29:00,42.22999954
12/06/2013,23:34:00,42.73999786
12/06/2013,23:39:00,42.73999786
12/06/2013,23:44:00,42.73999786
12/06/2013,23:49:00,43.25
12/06/2013,23:54:00,43.25
12/06/2013,23:59:00,43.25
13/06/2013,00:04:00,43.76000214
13/06/2013,00:09:00,43.76000214
13/06/2013,00:14:00,43.76000214
13/06/2013,00:19:00,43.76000214
13/06/2013,00:24:00,42.73999786
13/06/2013,00:29:00,42.22999954
13/06/2013,00:34:00,42.22999954
13/06/2013,00:39:00,42.22999954
13/06/2013,00:44:00,42.22999954
13/06/2013,00:49:00,42.22999954
13/06/2013,00:54:00,42.22999954
13/06/2013,00:59:00,42.22999954
13/06/2013,01:04:00,42.22999954
13/06/2013,01:09:00,42.22999954
13/06/2013,01:14:00,42.22999954
13/06/2013,01:19:00,42.22999954
13/06/2013,01:24:00,42.22999954
13/06/2013,01:29:00,42.22999954
13/06/2013,01:34:00,42.22999954
13/06/2013,01:39:00,42.22999954
13/06/2013,01:44:00,42.22999954
13/06/2013,01:49:00,42.22999954
13/06/2013,01:54:00,42.22999954
13/06/2013,03:09:00,42.22999954
13/06/2013,03:14:00,43.25
13/06/2013,03:19:00,43.76000214
13/06/2013,03:24:00,44.27000046
13/06/2013,03:29:00,44.27000046
13/06/2013,03:34:00,44.27000046
13/06/2013,03:39:00,44.27000046
13/06/2013,03:44:00,43.25
13/06/2013,03:49:00,42.22999954
13/06/2013,03:54:00,42.22999954
13/06/2013,03:59:00,42.22999954
13/06/2013,04:04:00,42.22999954
13/06/2013,04:09:00,42.22999954
13/06/2013,04:14:00,42.22999954
13/06/2013,04:19:00,42.22999954
13/06/2013,04:24:00,42.22999954
13/06/2013,06:34:00,36.61999893
13/06/2013,06:44:00,36.61999893
13/06/2013,06:49:00,36.61999893
13/06/2013,06:54:00,36.11000061
13/06/2013,06:59:00,35.08999634
13/06/2013,07:04:00,34.58000183
13/06/2013,07:09:00,35.08999634
13/06/2013,07:14:00,34.58000183
13/06/2013,07:19:00,35.08999634
